Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
603,6.03,0.455764,0.841647,0.084872,0.432513,1.316092,-0.108225,0.452565,0.788366,0.133375,0.465712,0.667694,0.151339,0.472267,0.594436,0.163,0.042915,0.07182,0.134166,0.073819,0.099511,0.134815,0.120548,0.059942,0.131655,-0.065622,0.056007,0.136029,0.053865,0.310836,0.173086,0.048361,0.404108,0.17741,0.051766,0.328301,0.174948,0.061468,0.200098,0.1669,0.247723,0.547167,0.170333,0.347849,0.566949,0.168898,0.244741,0.548553,0.170918,0.150579,0.526,0.171183
604,6.04,0.455765,0.841654,0.084842,0.432525,1.31606,-0.108351,0.452566,0.788383,0.133355,0.465708,0.667714,0.151343,0.472262,0.594458,0.163019,0.042913,0.071816,0.134169,0.073818,0.099506,0.134846,0.120546,0.059939,0.131648,-0.065624,0.056003,0.136014,0.053868,0.310822,0.173083,0.048371,0.404095,0.177418,0.051765,0.328287,0.174942,0.061469,0.200085,0.166889,0.247729,0.547181,0.170352,0.347854,0.566971,0.168937,0.244745,0.548573,0.170917,0.150588,0.526001,0.171202
605,6.05,0.455744,0.841654,0.084918,0.432423,1.316124,-0.108107,0.452555,0.788366,0.133413,0.465716,0.667692,0.151359,0.472281,0.594433,0.163009,0.042922,0.071812,0.134176,0.073828,0.099501,0.134869,0.120555,0.059935,0.131648,-0.065615,0.056001,0.136012,0.053817,0.310881,0.173049,0.048232,0.404151,0.177302,0.051754,0.328346,0.174947,0.061466,0.200144,0.166897,0.247723,0.54719,0.170349,0.347845,0.56699,0.168947,0.244739,0.548579,0.17092,0.150584,0.525999,0.17118
606,6.06,0.455734,0.841635,0.084923,0.432396,1.316114,-0.108079,0.452551,0.788345,0.133417,0.465713,0.66767,0.151355,0.472278,0.594411,0.163001,0.042918,0.071798,0.13417,0.073821,0.09949,0.134849,0.120551,0.059925,0.131664,-0.065619,0.055979,0.135995,0.053862,0.31083,0.173084,0.048351,0.404102,0.177407,0.051757,0.328294,0.174942,0.061479,0.200093,0.166904,0.24772,0.547177,0.170331,0.347844,0.566969,0.168898,0.244737,0.548563,0.170914,0.150578,0.525999,0.171179
607,6.07,0.455704,0.841628,0.084924,0.432298,1.316093,-0.108105,0.452549,0.788343,0.133424,0.465704,0.667668,0.151364,0.472266,0.594408,0.163012,0.04292,0.071811,0.134188,0.073825,0.099502,0.134849,0.120553,0.059933,0.131686,-0.065617,0.055999,0.136029,0.053868,0.310826,0.173097,0.048363,0.404097,0.177439,0.051761,0.32829,0.174955,0.061479,0.20009,0.166897,0.247712,0.547186,0.170336,0.347837,0.566971,0.168911,0.244729,0.548574,0.170912,0.150569,0.526012,0.171184
608,6.08,0.455641,0.841646,0.084878,0.432277,1.316077,-0.108239,0.452562,0.788382,0.133406,0.465612,0.667695,0.151346,0.472112,0.594431,0.162999,0.042924,0.071808,0.134183,0.073828,0.0995,0.134837,0.120558,0.059932,0.131688,-0.065613,0.055993,0.136024,0.053812,0.310884,0.173066,0.04823,0.404155,0.177334,0.051743,0.328349,0.174962,0.061463,0.200149,0.166904,0.247701,0.54719,0.170352,0.347828,0.566972,0.168955,0.244717,0.548584,0.170907,0.150559,0.526015,0.171194
609,6.09,0.455655,0.841656,0.084813,0.432397,1.31604,-0.108432,0.452553,0.788403,0.133352,0.46559,0.667721,0.151328,0.472081,0.594459,0.163002,0.042929,0.071816,0.134197,0.073835,0.099504,0.134858,0.120561,0.059932,0.131692,-0.065609,0.05601,0.136042,0.053816,0.310891,0.173058,0.048235,0.404161,0.177333,0.051746,0.328356,0.174954,0.061466,0.200156,0.166889,0.247694,0.547194,0.170348,0.347822,0.566967,0.168935,0.244711,0.548586,0.170914,0.15055,0.52603,0.171194
610,6.1,0.455701,0.841639,0.08487,0.432339,1.316053,-0.108289,0.452528,0.788366,0.133383,0.465686,0.667696,0.151359,0.472249,0.59444,0.163029,0.04293,0.07184,0.134224,0.073836,0.099529,0.134887,0.120562,0.059959,0.131713,-0.065608,0.056031,0.136072,0.053817,0.310897,0.173055,0.048234,0.404166,0.177346,0.051752,0.328362,0.174959,0.061464,0.200163,0.16686,0.2477,0.547193,0.170318,0.347827,0.566967,0.168856,0.244718,0.548579,0.170908,0.150554,0.526034,0.17119
611,6.11,0.455688,0.841581,0.084822,0.432294,1.315955,-0.108432,0.452509,0.788316,0.133342,0.465687,0.667653,0.151345,0.472262,0.5944,0.16303,0.042918,0.071816,0.134196,0.073818,0.099512,0.134874,0.120554,0.059951,0.1317,-0.065617,0.055986,0.136014,0.053811,0.310891,0.173052,0.048224,0.40416,0.177342,0.051746,0.328355,0.174956,0.061464,0.200157,0.166859,0.247691,0.547182,0.170302,0.347817,0.566961,0.168845,0.244708,0.548575,0.170863,0.150549,0.526009,0.171198
612,6.12,0.455673,0.841569,0.084823,0.432242,1.315934,-0.108447,0.452497,0.788305,0.133345,0.465686,0.667643,0.151353,0.472267,0.594392,0.16304,0.042911,0.071794,0.134171,0.073808,0.099492,0.134887,0.120548,0.05994,0.131684,-0.065624,0.055951,0.135943,0.053798,0.310867,0.173022,0.048212,0.404137,0.177299,0.051732,0.328332,0.174923,0.06145,0.200132,0.166845,0.247683,0.547181,0.170298,0.347808,0.56697,0.168866,0.244699,0.548574,0.170857,0.150543,0.525999,0.171172
613,6.13,0.455667,0.84163,0.084852,0.432205,1.316002,-0.108397,0.452523,0.788368,0.133379,0.465686,0.667701,0.151373,0.472252,0.594448,0.163054,0.042915,0.071806,0.134193,0.073818,0.099497,0.134904,0.120549,0.059935,0.131677,-0.065622,0.055986,0.135997,0.05379,0.310857,0.173028,0.048203,0.404126,0.177318,0.051717,0.328321,0.174925,0.06145,0.200123,0.166842,0.247694,0.547184,0.17031,0.347819,0.566973,0.168876,0.244711,0.548572,0.170884,0.150553,0.526005,0.171169
614,6.14,0.455635,0.84163,0.0848,0.432103,1.315942,-0.108589,0.452529,0.788386,0.133348,0.465675,0.667722,0.15137,0.472232,0.59447,0.16307,0.042915,0.071817,0.134224,0.073824,0.099502,0.134919,0.120545,0.059931,0.131676,-0.065624,0.056019,0.136077,0.053798,0.310883,0.173096,0.048204,0.404151,0.177387,0.051729,0.328347,0.174998,0.061462,0.20015,0.166903,0.247703,0.547196,0.170343,0.34783,0.566973,0.168892,0.244721,0.548581,0.17093,0.150558,0.526032,0.171205
615,6.15,0.455605,0.841631,0.084766,0.432007,1.31589,-0.108746,0.452529,0.788402,0.133333,0.465666,0.667741,0.15138,0.472218,0.594491,0.163096,0.042905,0.071822,0.134233,0.073813,0.099508,0.134944,0.120537,0.059942,0.131689,-0.065633,0.056017,0.136065,0.053799,0.310899,0.17314,0.048207,0.404167,0.177444,0.051736,0.328363,0.175049,0.061453,0.200167,0.166928,0.247702,0.547192,0.170361,0.347829,0.566968,0.168896,0.244721,0.548577,0.170954,0.150557,0.526032,0.171232
616,6.16,0.455592,0.841616,0.084798,0.431935,1.315891,-0.108665,0.452526,0.788382,0.133361,0.465675,0.66772,0.151395,0.472234,0.59447,0.163103,0.042908,0.071802,0.13419,0.073813,0.099491,0.134873,0.120541,0.059926,0.131664,-0.065629,0.055988,0.136032,0.053805,0.310895,0.17314,0.048218,0.404162,0.177468,0.051735,0.328359,0.175047,0.061462,0.200164,0.166904,0.247702,0.547179,0.170354,0.347828,0.566958,0.168887,0.244721,0.548562,0.170953,0.150557,0.526017,0.171222
617,6.17,0.455584,0.841569,0.084756,0.431901,1.315824,-0.108753,0.452502,0.788337,0.13332,0.465679,0.66768,0.15137,0.472255,0.594433,0.163088,0.042919,0.07178,0.134154,0.073818,0.099477,0.13483,0.120555,0.05992,0.131648,-0.065615,0.055944,0.135985,0.053819,0.310881,0.173106,0.048231,0.404149,0.17743,0.051744,0.328345,0.175007,0.061483,0.20015,0.166882,0.247697,0.547162,0.170315,0.347824,0.566929,0.168799,0.244718,0.548539,0.170939,0.150548,0.526019,0.171207
618,6.18,0.455565,0.841529,0.084663,0.431833,1.315736,-0.108959,0.452472,0.788306,0.133236,0.46568,0.667658,0.151319,0.472275,0.594415,0.163056,0.042928,0.07177,0.134156,0.073828,0.099465,0.134852,0.120564,0.059907,0.131655,-0.065607,0.055937,0.135961,0.05387,0.310825,0.17312,0.048357,0.404094,0.177492,0.051765,0.328288,0.174988,0.061487,0.200091,0.166882,0.247705,0.547164,0.170314,0.347834,0.56692,0.168773,0.244726,0.548542,0.170935,0.150554,0.526031,0.171234
619,6.19,0.45553,0.841562,0.084737,0.43165,1.315824,-0.108732,0.4525,0.788329,0.133302,0.465692,0.667671,0.151335,0.472278,0.594424,0.163043,0.042918,0.071749,0.134144,0.073819,0.099443,0.134833,0.120553,0.059882,0.131658,-0.065619,0.055922,0.135942,0.053923,0.310757,0.173159,0.048487,0.404028,0.177601,0.05178,0.32822,0.174982,0.061503,0.200022,0.166893,0.247722,0.547177,0.170362,0.34785,0.566947,0.168886,0.244741,0.548562,0.170955,0.150576,0.526023,0.171244
620,6.2,0.455489,0.841585,0.084835,0.431453,1.315915,-0.108447,0.452531,0.788339,0.133391,0.4657,0.66767,0.151362,0.472274,0.594416,0.163035,0.042926,0.071787,0.134182,0.073828,0.099479,0.134917,0.120561,0.059924,0.131664,-0.06561,0.055958,0.135964,0.053917,0.310765,0.173178,0.048468,0.404035,0.177624,0.051768,0.328228,0.174998,0.061514,0.200032,0.166911,0.247728,0.547177,0.170359,0.347854,0.566954,0.168885,0.244747,0.548559,0.170961,0.150582,0.526019,0.171232
621,6.21,0.455446,0.841556,0.084856,0.431291,1.315901,-0.108376,0.452521,0.788307,0.13341,0.465697,0.667636,0.151363,0.472275,0.59438,0.163026,0.042935,0.071832,0.134225,0.073837,0.099523,0.134961,0.120569,0.059967,0.131692,-0.065601,0.056006,0.13602,0.053866,0.310821,0.17317,0.04836,0.404091,0.177557,0.051751,0.328285,0.175028,0.061487,0.200088,0.166924,0.247722,0.547179,0.170364,0.347849,0.566953,0.168883,0.244741,0.548564,0.170958,0.150576,0.526021,0.17125
622,6.22,0.455409,0.841575,0.084916,0.431149,1.315965,-0.10819,0.452517,0.788315,0.13346,0.465696,0.667638,0.151375,0.472276,0.59438,0.163017,0.042915,0.071811,0.134208,0.073815,0.099506,0.134915,0.12055,0.059949,0.131703,-0.065621,0.055979,0.136005,0.053857,0.310819,0.173176,0.048348,0.404088,0.177578,0.051742,0.328283,0.175038,0.061481,0.200088,0.166913,0.247716,0.547174,0.170375,0.347845,0.56694,0.168902,0.244735,0.548562,0.170958,0.15057,0.52602,0.171266
623,6.23,0.455402,0.841524,0.084848,0.431123,1.315857,-0.108396,0.452489,0.788275,0.133404,0.465699,0.667608,0.15136,0.472298,0.594355,0.163026,0.042919,0.071795,0.134201,0.073822,0.099486,0.134916,0.120553,0.059926,0.131684,-0.065618,0.055972,0.136003,0.053909,0.310754,0.173208,0.048479,0.404023,0.177685,0.051762,0.328217,0.175032,0.061486,0.200021,0.166906,0.247717,0.54717,0.170371,0.347847,0.566931,0.168907,0.244735,0.548559,0.170948,0.15057,0.526019,0.171259
624,6.24,0.455399,0.84151,0.084806,0.431109,1.315792,-0.108564,0.452484,0.788274,0.133374,0.465701,0.667612,0.151363,0.472303,0.594362,0.163049,0.042918,0.071793,0.134183,0.073817,0.099488,0.134899,0.120554,0.059933,0.131686,-0.065617,0.055957,0.135965,0.053909,0.310758,0.173203,0.048477,0.404029,0.177658,0.051764,0.328222,0.175025,0.061488,0.200024,0.166925,0.247713,0.547178,0.170365,0.347842,0.566941,0.168899,0.244731,0.548564,0.170952,0.150566,0.526028,0.171245
625,6.25,0.455353,0.841578,0.084942,0.43089,1.315973,-0.10813,0.452528,0.78832,0.133492,0.465706,0.667641,0.151387,0.472288,0.59438,0.163019,0.042906,0.071789,0.134153,0.073798,0.099493,0.134845,0.120546,0.059946,0.131696,-0.065625,0.055929,0.135919,0.053869,0.310813,0.173154,0.048366,0.404083,0.177532,0.051754,0.328277,0.17501,0.061487,0.20008,0.166919,0.247712,0.547181,0.170363,0.347838,0.566962,0.168908,0.244731,0.548567,0.170951,0.150568,0.526014,0.171231
626,6.26,0.455346,0.841574,0.084891,0.430861,1.315916,-0.108307,0.452532,0.78833,0.133457,0.465706,0.667654,0.151382,0.472285,0.594397,0.163032,0.042905,0.071777,0.134147,0.073795,0.099484,0.134797,0.120545,0.059934,0.131714,-0.065626,0.055914,0.135931,0.05386,0.310807,0.173114,0.048341,0.404077,0.177473,0.051753,0.328271,0.174978,0.061486,0.200073,0.166891,0.247721,0.547176,0.170364,0.347847,0.566958,0.168918,0.244739,0.548562,0.170951,0.150577,0.526009,0.171223
627,6.27,0.455354,0.841582,0.084868,0.430865,1.315918,-0.108343,0.452538,0.788339,0.133435,0.465716,0.667664,0.151364,0.472298,0.594407,0.163016,0.042911,0.071781,0.134158,0.073807,0.099481,0.134779,0.120548,0.05992,0.131718,-0.065623,0.055941,0.135976,0.053917,0.310749,0.173159,0.048476,0.40402,0.177599,0.051768,0.328212,0.174977,0.061507,0.200015,0.166902,0.247725,0.547173,0.170364,0.347852,0.566949,0.16891,0.244743,0.54856,0.170946,0.15058,0.52601,0.171235
628,6.28,0.45534,0.841587,0.084891,0.430798,1.315949,-0.10825,0.452544,0.788337,0.133453,0.465719,0.66766,0.15136,0.472299,0.5944,0.163,0.042914,0.07179,0.134155,0.073817,0.099483,0.134787,0.120548,0.059913,0.131683,-0.065623,0.055975,0.135997,0.053924,0.310768,0.173166,0.04848,0.404038,0.177613,0.051778,0.328231,0.174989,0.061513,0.200034,0.166894,0.247719,0.547167,0.170343,0.347845,0.566946,0.168881,0.244738,0.548551,0.170935,0.150575,0.526003,0.171214
629,6.29,0.45535,0.841585,0.08481,0.430867,1.315856,-0.108562,0.452547,0.78836,0.133398,0.465707,0.667689,0.151364,0.472278,0.594435,0.16304,0.042912,0.071772,0.134129,0.073819,0.099461,0.134765,0.120544,0.059885,0.131645,-0.065627,0.055971,0.135979,0.053929,0.310761,0.173153,0.048494,0.404032,0.177605,0.051787,0.328225,0.17498,0.061505,0.200027,0.166876,0.247722,0.547168,0.170346,0.347848,0.56695,0.16888,0.244741,0.54855,0.170947,0.150577,0.526005,0.171212
630,6.3,0.455347,0.841582,0.0848,0.430855,1.315841,-0.108602,0.452545,0.78836,0.133391,0.465708,0.667691,0.151365,0.472281,0.594437,0.163045,0.042918,0.071771,0.134119,0.07382,0.099463,0.134829,0.120552,0.059903,0.131608,-0.065619,0.055948,0.135918,0.053893,0.310811,0.173114,0.048391,0.404081,0.177493,0.051786,0.328275,0.174979,0.061501,0.200077,0.166871,0.247727,0.54718,0.170355,0.347852,0.566962,0.168893,0.244746,0.548562,0.170956,0.150582,0.526016,0.171217
631,6.31,0.455342,0.841593,0.0848,0.430824,1.315859,-0.108581,0.452549,0.788369,0.13339,0.465711,0.667699,0.151357,0.472284,0.594445,0.163033,0.042923,0.071794,0.134148,0.073818,0.099492,0.134912,0.12056,0.059948,0.131635,-0.065611,0.055942,0.135897,0.053841,0.310875,0.173067,0.04825,0.404144,0.177356,0.051775,0.328339,0.174971,0.061499,0.200142,0.166874,0.247733,0.547181,0.170347,0.347857,0.566971,0.168895,0.244752,0.548563,0.17095,0.15059,0.52601,0.171197
632,6.32,0.455354,0.841544,0.084696,0.430886,1.315716,-0.108921,0.45252,0.788341,0.133306,0.465711,0.667683,0.151342,0.472299,0.594437,0.163059,0.042926,0.071818,0.134162,0.073828,0.099511,0.134857,0.12056,0.05995,0.131646,-0.06561,0.055994,0.135983,0.053883,0.310812,0.173093,0.04837,0.404084,0.177435,0.051785,0.328277,0.174962,0.061494,0.200077,0.166884,0.247743,0.547181,0.170353,0.347868,0.566965,0.168909,0.244761,0.548568,0.170937,0.1506,0.526011,0.171212
633,6.33,0.455356,0.841532,0.084672,0.430894,1.315666,-0.109038,0.45251,0.788336,0.13329,0.465712,0.667684,0.151352,0.472308,0.594441,0.163085,0.042934,0.071834,0.13416,0.07384,0.099524,0.134808,0.120566,0.059953,0.131635,-0.065603,0.056025,0.136037,0.053944,0.310745,0.173128,0.048524,0.404018,0.177553,0.051805,0.32821,0.174949,0.061503,0.200008,0.166881,0.24775,0.547185,0.170353,0.347876,0.566967,0.168912,0.244767,0.548574,0.170929,0.150606,0.526015,0.171218
634,6.34,0.455336,0.841599,0.084791,0.430778,1.315835,-0.108656,0.452549,0.788382,0.133389,0.46572,0.667715,0.151372,0.472298,0.594463,0.163059,0.042908,0.071769,0.134107,0.073816,0.099455,0.13478,0.120539,0.059883,0.131576,-0.065631,0.055968,0.135966,0.053905,0.310806,0.173112,0.048413,0.404078,0.177483,0.051793,0.328271,0.174967,0.061509,0.200071,0.166886,0.247751,0.547191,0.170361,0.347875,0.566983,0.168936,0.244768,0.54858,0.170934,0.15061,0.526009,0.171212
635,6.35,0.455332,0.841597,0.084802,0.430759,1.315855,-0.10859,0.452552,0.788375,0.133394,0.465721,0.667705,0.151362,0.472297,0.594452,0.16304,0.042901,0.071775,0.134101,0.073808,0.099462,0.134777,0.120533,0.059892,0.131575,-0.065637,0.055969,0.135951,0.053891,0.310835,0.17313,0.048376,0.404105,0.177478,0.051786,0.328299,0.174993,0.06151,0.2001,0.166919,0.247752,0.54719,0.170379,0.347877,0.566977,0.168953,0.24477,0.548577,0.170961,0.150609,0.526017,0.171223
636,6.36,0.455318,0.841597,0.084821,0.430713,1.31588,-0.108505,0.452549,0.788369,0.133407,0.465717,0.667696,0.151357,0.472294,0.594441,0.163024,0.042905,0.071794,0.134123,0.073804,0.09949,0.134783,0.12054,0.05993,0.131619,-0.06563,0.055962,0.135966,0.053946,0.310776,0.173178,0.048525,0.404048,0.177616,0.0518,0.32824,0.174995,0.061514,0.200041,0.166923,0.247757,0.547203,0.170399,0.347882,0.56699,0.168969,0.244775,0.54859,0.170981,0.150615,0.526029,0.171248
637,6.37,0.455303,0.841595,0.084843,0.430658,1.3159,-0.108424,0.452541,0.788361,0.133424,0.465716,0.667687,0.151357,0.472297,0.594431,0.163014,0.042918,0.071805,0.13414,0.073826,0.099491,0.134847,0.12055,0.059925,0.131593,-0.06562,0.055998,0.13598,0.053952,0.310773,0.173177,0.048529,0.404044,0.177622,0.051807,0.328237,0.174996,0.06152,0.200038,0.166912,0.247758,0.547207,0.170404,0.347882,0.567002,0.169013,0.244773,0.548602,0.170953,0.150619,0.526017,0.171247
638,6.38,0.455306,0.841587,0.084817,0.430682,1.315856,-0.108542,0.45253,0.788361,0.133406,0.465712,0.667692,0.151366,0.472297,0.594438,0.163039,0.042942,0.07186,0.134202,0.073843,0.099552,0.134944,0.120576,0.059998,0.131663,-0.065594,0.056031,0.135998,0.053939,0.310766,0.173161,0.048523,0.40404,0.177582,0.0518,0.328231,0.174981,0.061495,0.200029,0.166921,0.247742,0.5472,0.170382,0.347867,0.566989,0.168954,0.244758,0.548591,0.170949,0.150601,0.52602,0.171243
639,6.39,0.455325,0.841542,0.084689,0.430793,1.315697,-0.108961,0.452508,0.788343,0.133304,0.465704,0.667687,0.151346,0.472296,0.594442,0.163067,0.042953,0.071906,0.134268,0.073844,0.099609,0.135033,0.120593,0.060073,0.131763,-0.065578,0.056035,0.136007,0.053896,0.310815,0.173132,0.048406,0.404087,0.177487,0.051787,0.328279,0.174988,0.061494,0.200079,0.16692,0.247733,0.547203,0.170379,0.347859,0.566979,0.168915,0.244751,0.548587,0.170974,0.150587,0.526042,0.171249
640,6.4,0.455305,0.841537,0.084645,0.430728,1.315663,-0.109072,0.452503,0.788346,0.13327,0.465698,0.667692,0.151326,0.472289,0.594448,0.163056,0.042931,0.071867,0.134227,0.073823,0.099569,0.134953,0.12057,0.060027,0.13174,-0.0656,0.056004,0.135989,0.053889,0.310834,0.173144,0.048376,0.404106,0.177486,0.051786,0.328299,0.175008,0.061505,0.200099,0.166939,0.247727,0.547202,0.17038,0.347853,0.566977,0.168906,0.244745,0.548586,0.170975,0.150581,0.526042,0.171259
641,6.41,0.455262,0.841552,0.084672,0.430577,1.315694,-0.108991,0.452495,0.788357,0.133295,0.465691,0.667701,0.151332,0.472284,0.594455,0.163051,0.042903,0.07179,0.13416,0.073803,0.099485,0.134881,0.120539,0.059931,0.131653,-0.065632,0.055954,0.135947,0.053893,0.310822,0.173141,0.048399,0.404094,0.177493,0.051783,0.328287,0.174996,0.061496,0.200086,0.166934,0.247715,0.54719,0.170355,0.347841,0.566969,0.168887,0.244734,0.548574,0.170947,0.150571,0.526025,0.171231
642,6.42,0.455255,0.841544,0.084675,0.43057,1.315682,-0.108996,0.452482,0.788349,0.133297,0.465685,0.667694,0.151337,0.472282,0.594449,0.163059,0.042912,0.07179,0.134153,0.073813,0.099484,0.13486,0.120547,0.059927,0.131635,-0.065623,0.05596,0.135963,0.053829,0.310896,0.173097,0.048244,0.404166,0.177368,0.051767,0.32836,0.174999,0.061478,0.200161,0.166923,0.247712,0.547192,0.170351,0.347839,0.566968,0.168894,0.24473,0.548578,0.170936,0.150567,0.526029,0.171224
643,6.43,0.455249,0.841556,0.084692,0.430536,1.31571,-0.108936,0.452491,0.788358,0.133313,0.465687,0.667701,0.151339,0.47228,0.594454,0.163053,0.04291,0.071793,0.134144,0.07381,0.099489,0.134819,0.120545,0.059929,0.131654,-0.065625,0.055962,0.135957,0.053816,0.310901,0.173099,0.048232,0.40417,0.177388,0.051743,0.328365,0.174995,0.061472,0.200167,0.166913,0.247707,0.547188,0.170354,0.347833,0.566969,0.168903,0.244725,0.548571,0.170949,0.150562,0.526023,0.171211
644,6.44,0.455247,0.841528,0.084654,0.430525,1.315655,-0.109042,0.452489,0.788337,0.133282,0.465689,0.667683,0.151326,0.472285,0.594438,0.16305,0.042916,0.07181,0.134166,0.073812,0.099509,0.134904,0.120554,0.059961,0.131674,-0.065617,0.055961,0.135921,0.053813,0.310893,0.173078,0.04823,0.404162,0.177375,0.05174,0.328357,0.174975,0.061469,0.20016,0.166884,0.247704,0.547181,0.170337,0.347831,0.566957,0.168883,0.244723,0.548563,0.170939,0.150558,0.526022,0.17119
645,6.45,0.455245,0.84152,0.084633,0.430496,1.315625,-0.109111,0.452518,0.788338,0.133272,0.465692,0.667681,0.151321,0.472273,0.594436,0.16305,0.042917,0.07183,0.13418,0.073812,0.099529,0.134876,0.120555,0.059978,0.131698,-0.065616,0.055981,0.135966,0.053815,0.31089,0.173045,0.04824,0.404159,0.177341,0.051737,0.328354,0.174936,0.061466,0.200156,0.166857,0.24771,0.547185,0.17032,0.347836,0.566964,0.168871,0.244728,0.548569,0.170915,0.150565,0.526022,0.171176
646,6.46,0.455247,0.8415,0.084575,0.430511,1.315543,-0.109323,0.452505,0.788331,0.133228,0.465692,0.667682,0.15132,0.472281,0.594442,0.163074,0.042899,0.07181,0.13415,0.073795,0.099512,0.134733,0.120537,0.059947,0.131717,-0.065634,0.05597,0.136,0.053812,0.310901,0.173048,0.04823,0.404171,0.177326,0.051735,0.328365,0.174938,0.06147,0.200166,0.166881,0.247709,0.547189,0.170318,0.347834,0.566977,0.16889,0.244727,0.548575,0.170904,0.150567,0.526016,0.17116
647,6.47,0.455233,0.841504,0.084591,0.430457,1.31557,-0.109244,0.452501,0.78833,0.133239,0.465691,0.667678,0.151313,0.472281,0.594437,0.163057,0.042909,0.071819,0.134186,0.073803,0.099521,0.134833,0.120547,0.059965,0.131736,-0.065624,0.055972,0.135987,0.053816,0.310899,0.173048,0.048222,0.404169,0.17731,0.051747,0.328364,0.174945,0.061479,0.200164,0.16689,0.247708,0.547195,0.17032,0.347833,0.566981,0.168891,0.244727,0.548577,0.170917,0.150564,0.526026,0.171151
